ID,Region,Category,Title,Description,Source,Link,Proximity_Score
9b2f4ceb9e1b21758f650723f048711c,EUROPA,Science & Tech,Swiss investigate bar Le Constellation managers,"Switzerland will hold a memorial mass this Sunday for the victims of the deadly New Year’s Eve fire at the Constellation bar, as investigators continue the painstaking process of identifying the remains, announcing they have so far formally identified 24 victims, including two 16-year-olds, while the bar’s two managers are under investigation for negligent manslaughter; France 24’s Olivia Bizot has been following developments from Crans-Montana and brings us this update.",https://www.france24.com/en/europe/rss,https://www.france24.com/en/video/20260104-swiss-investigate-bar-le-constellation-managers,86.81
e562512ff77f55f0afec98cbe7faaec9,EUROPA,Science & Tech,Crans-Montana fire: Swiss authorities launch probe into French bar managers,"Swiss authorities said on Saturday they had opened a criminal investigation into two French managers of a bar in a Swiss ski resort after a New Year’s Eve fire killed 40 revellers. The blaze, which broke out at a bar in Crans-Montana, injured 16 French nationals, while nine remain unaccounted for, according to an updated report released by the French Foreign Ministry.",https://www.france24.com/en/europe/rss,https://www.france24.com/en/live-news/20260103-crans-montana-fire-16-french-nationals-injured-nine-unaccounted-for,88.81
dcb742a6edf1b12a2ad3acd39227cc50,EUROPA,Science & Tech,"Crans-Montana: About 40 killed, 119 injured in fire","As Switzerland mourns, authorities are continuing to investigate the cause of the deadly fire and now believe it was triggered by sparklers placed on champagne bottles that came too close to the bar’s ceiling. Investigators are also examining whether the venue’s materials met fire safety regulations. Meanwhile, families anxiously await news of their loved ones, as some victims have been transferred to specialized burn units in hospitals in France and Italy, while six people remain unidentified. ",https://www.france24.com/en/europe/rss,https://www.france24.com/en/video/20260103-crans-montana-about-40-killed-119-injured-in-fire,88.75
18f104798677efed6be3401e62aa7be8,EUROPA,Science & Tech,Switzerland: Investigators examine nightclub fire origin sparkler link,"As Switzerland mourns, authorities are continuing to investigate the cause of the deadly fire and now believe it was triggered by sparklers placed on champagne bottles that came too close to the bar’s ceiling. Investigators are also examining whether the venue’s materials met fire safety regulations. Meanwhile, families anxiously await news of their loved ones, as some victims have been transferred to specialized burn units in hospitals in France and Italy, while six people remain unidentified. ",https://www.france24.com/en/europe/rss,https://www.france24.com/en/video/20260103-switzerland-investigators-examine-nightclub-fire-origin-sparkler-link,87.25
d511bf44e088d6769fadd838b91c4d98,EUROPA,Science & Tech,Crans-Montana fire likely caused by sparklers on Champagne bottles,"Initial investigations ​suggest that ⁠the fire which tore through a Swiss ski resort ​bar started ‍when 'fountain candles' attached ​to champagne bottles were carried ​aloft too close to the ceiling, the local prosecutor said on Friday. Authorities planned to look into whether the material on the ceiling that was designed to muffle sound conformed with regulations. FRANCE 24's Olivia Bizot is on the ground.",https://www.france24.com/en/europe/rss,https://www.france24.com/en/video/20260102-crans-montana-fire-likely-caused-by-sparklers-on-champagne-bottles,86.59
b63dcd2549e9437cb745d544f8850c70,EUROPA,Science & Tech,Le pétrole du Venezuela au centre des ambitions de Donald Trump,"Le président américain estime que l’éviction du chef de l’Etat vénézuélien, Nicolas Maduro, ouvre la voie au retour des majors pétrolières américaines dans ce pays assis sur les plus vastes réserves d’or noir au monde.",https://www.lemonde.fr/rss/une.xml,https://www.lemonde.fr/economie/article/2026/01/04/le-petrole-du-venezuela-au-centre-des-ambitions-de-donald-trump_6660515_3234.html,76.97
617ca15e6502fff3c0178b57a435e4de,EUROPA,Science & Tech,Africa’s growth could outpace Asia’s this year,There are reasons to both hope for — and doubt — that the continent could finally gain some Asian-style momentum,https://www.ft.com/world?format=rss,https://www.ft.com/content/204482a2-677c-42a0-bcec-a4cdac00eb92,76.58
663b5c48f6d238dcaad7076298196c96,MEDIO_ORIENTE,Science & Tech,At least four killed in protest clashes in western Iran: rights groups,"At least four people were killed in western Iran on Saturday in clashes between protesters and security forces, two rights groups said, accusing Revolutionary Guards of opening fire on demonstrators.Protests carried on in several cities nationwide throughout Saturday, the seventh day of a movement sparked by anger over the rising cost of living in the Islamic republic. The protests are the most significant in Iran since a 2022-2023 movement that authorities quelled with a crackdown that left hun",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/least-four-killed-protest-clashes-western-iran-rights-groups,78.68
f648f72a25fb44b4ce4f882544f6a492,ASIA_PACIFICO,Science & Tech,K-pop band member sued for $30m after bitter record label feud,Record label Ador says it has dropped NewJeans member Danielle Marsh while the return of Minji remains uncertain.,http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/cdxwxqrde29o?at_medium=RSS&at_campaign=rss,76.8
5c4161313da64bcdee4e97e9b575bfe4,ASIA_PACIFICO,Science & Tech,"Jailed HK tycoon's 'teeth rotting and fingernails falling off', daughter tells BBC",The daughter of Jimmy Lai tells the BBC that her father's health is deteriorating in prison.,http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/cr57nvrjrlno?at_medium=RSS&at_campaign=rss,78.14
e6146bade3b706592b10456d083a3d7a,ASIA_PACIFICO,Science & Tech,Hong Kong records 72% jump in mainland Chinese tourists over long New Year break,"Hong Kong welcomed nearly 660,000 mainland Chinese visitors over the New Year countdown and the subsequent three-day holiday across the border, a 72 per cent increase from the same period a year ago.
Sector representatives said the surge was a boost for the hotel sector but brought limited benefits for retailers.
Data released by the Immigration Department on Sunday showed 659,090 mainland visitors entered Hong Kong between New Year’s Eve and Saturday, accounting for 79 per cent of the total...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3338680/hong-kong-records-72-jump-mainland-chinese-tourists-over-long-new-year-break?utm_source=rss_feed,79.82
b3898b4adc6501113f2c25995a328566,ASIA_PACIFICO,Science & Tech,Passengers made 30 million trips in 2025 with Hong Kong’s high-speed rail line,"Passengers made more than 30 million trips using Hong Kong’s cross-border high-speed rail link last year, with the figure representing a 17 per cent increase from 2024 and setting a record.
The MTR Corporation also revealed on Sunday that the West Kowloon rail terminus set a new single-day ridership record on December 27, when the number of passenger trips reached about 140,000.
The company also described last year’s usage figure as a “record high”, while noting that cumulative patronage since..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/hong-kong/transport/article/3338681/passengers-made-30-million-trips-2025-hong-kongs-high-speed-rail-line?utm_source=rss_feed,78.05
9258a577bbd324ac9dd1838cb2ac3707,ASIA_PACIFICO,Science & Tech,Afghanistan-Pakistan border closure leaves thousands stranded: ‘we miss our parents’,"Nearly three months since border clashes prompted the closure of land crossings between Pakistan and Afghanistan, university students, merchants and families are left hanging with no way of getting back.
“We miss our parents and relatives,” said Shah Faisal, 25, who studies medicine at an Afghan university and was hoping to visit his family back in Pakistan during winter break.
But the border has been shut since October 12, leaving many like him with no viable option of making it home.
Flights..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/world/russia-central-asia/article/3338652/afghanistan-pakistan-border-closure-leaves-thousands-stranded-we-miss-our-parents?utm_source=rss_feed,78.74
c08dcc3f11edc9661db3787d091f3076,ASIA_PACIFICO,Science & Tech,Japan's Meiko plans circuit board plant in Vietnam for Samsung AI phones,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/business/electronics/japan-s-meiko-plans-circuit-board-plant-in-vietnam-for-samsung-ai-phones,75.0
31589513c11a43b811135e2426ef05ba,AFRICA,Science & Tech,Dozens missing after boat carrying 200 migrants sinks off Gambia,It is the latest accident on one of the world’s most dangerous routes used by West Africans trying to reach Spain.,http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/clynvkwglx4o?at_medium=RSS&at_campaign=rss,79.29
9d8ea5b321533889eaff7c8bed49f331,AFRICA,Science & Tech,An alleged drug cartel and a murdered witness: South Africa's police corruption probe,Allegations of graft and political interference in the police have been aired at public hearings.,http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/cj69d8we98jo?at_medium=RSS&at_campaign=rss,77.83
244fa87f2bb9427ea3912d0302286775,AFRICA,Science & Tech,Somalia: Armed Forces Kill 20 Al-Shabaab Fighters in Targeted Raid,"[Shabelle] Mogadishu -- Somali special forces, Danab, carried out a targeted operation Friday night in Bulo Fulay, a key Al-Shabaab stronghold in the Bay region, killing 20 members of the militant group, officials said.",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601030129.html,78.54
87cbd3f0ec1a15593c4bf674eb1cfc99,RUSIA_CIS,Science & Tech,Meduza Publisher Galina Timchenko Jailed 5 Years in Absentia,"Timchenko was found guilty of running an “undesirable” organization, a status assigned to Meduza in 2023.",https://themoscowtimes.com/rss/news,https://www.themoscowtimes.com/2025/12/26/meduza-publisher-galina-timchenko-jailed-5-years-in-absentia-a91551,77.64
e07d879f5b8b7630f51d0fd9b2e9c5a0,RUSIA_CIS,Science & Tech,Venezuela developments are a matter of ‘deep concern’ – India,India has called for dialogue to ensure peace and stability in South America Read Full Article at RT.com,https://www.rt.com/rss/,https://www.rt.com/india/630517-venezuela-maduro-deep-concern/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,76.44
0894614be799a8fe0cc285d80ba6c6c3,EUROPA,War & Conflict,"Missile attack on Kharkiv kills two including child, authorities say","Russian officials say reports of the missile strike are untrue, suggesting the explosion was caused by Ukrainian ammunition.",http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/cx2lnk3486xo?at_medium=RSS&at_campaign=rss,0.0
afbe62fc72b5d9b667974808a8fc2d43,EUROPA,War & Conflict,Zelensky names spy chief to head presidential office after corruption row,"Kyrylo Budanov has led the Hur military intelligence, which has claimed a number of highly-effective strikes against Russia.",http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/cx2k0101enyo?at_medium=RSS&at_campaign=rss,0.0
b4834ae203cf01798083551b6a824d25,EUROPA,War & Conflict,Russia accuses Ukraine of killing 27 people in New Year attack in occupied Kherson region,Ukraine says it only conducts strikes against military targets and adheres to international law.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/cew81lpqvzeo?at_medium=RSS&at_campaign=rss,0.0
c2148404f12473fc8fb6879aca6f73c3,EUROPA,War & Conflict,The 'thorny' issues that threaten to derail a Russia-Ukraine peace deal,"Two of the main sticking points involve territory and the fate of Europe's biggest nuclear plant, which is currently occupied by Russia.",http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c78v5dj3x39o?at_medium=RSS&at_campaign=rss,0.0
9ca5f0de3fc4f0ad9cc6bdc5c95a783d,EUROPA,War & Conflict,Russia's losses in Ukraine rise faster than ever as US pushes for peace deal,A steep rise in soldiers' obituaries is documented by the BBC as part of its work in counting Russian war losses.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c62n922dnw7o?at_medium=RSS&at_campaign=rss,0.0
fd8d1cea4e00e8aff1fdb29e0136f747,EUROPA,War & Conflict,Trump and Zelensky appear more upbeat - but show little evidence that peace is near for Ukraine,"Although both leaders express optimism in Florida there is no indication of progress, writes the BBC's Vitaliy Shevchenko.",http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c17x7lnd1r7o?at_medium=RSS&at_campaign=rss,0.0
41efb278a9879462bda3cdcc0b0ceb1f,EUROPA,War & Conflict,Should a top Russian archaeologist face trial for digging in occupied Crimea?,The case of a scholar wanted in Ukraine sparked a debate on the relationship between museums and the Russian state.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c623rvzjjd2o?at_medium=RSS&at_campaign=rss,0.0
14dd0b16782379d3e4f3beaaf80c5859,EUROPA,War & Conflict,Ukraine in maps: Tracking the war with Russia,How Russia's gradual gains in the face of fierce Ukrainian opposition have affected the front line in recent months.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c0l0k4389g2o?at_medium=RSS&at_campaign=rss,0.0
1f2aab596da055fa38c3c72b454a2ef8,EUROPA,War & Conflict,Zelensky names spy boss chief to head presidential administration in big shakeup,"President Volodymyr Zelenskiy named Ukraine's military intelligence chief Kyrylo Budanov as his top adviser on Friday and proposed a drone and digitalisation specialist as defence minister. The appointments were made as Kyiv seeks to strengthen its hand in U.S.-backed talks to end its nearly four-year-old conflict with Russia. France24 correspondent from Ukraine, Emmanuele Chaze, tells us the latest.",https://www.france24.com/en/europe/rss,https://www.france24.com/en/video/20260103-zelensky-names-spy-boss-chief-to-head-presidential-administration-in-big-shakeup,0.0
fab97c0764c8edaaf3802453e281163d,EUROPA,War & Conflict,US capture of Maduro as it happened: Trump says US will ‘run’ Venezuela,South American country’s leader lands in New York after dramatic military operation in Caracas,https://www.ft.com/world?format=rss,https://www.ft.com/content/48be0c3d-0a37-4aac-be47-f15f7f1761b8,0.0
a6c095d2873994acacf43eea9bc90d59,MEDIO_ORIENTE,War & Conflict,"Poverty, unemployment skyrocket in the Gaza Strip after Israel’s war","Gaza&#039;s economy has plummeted by 87 percent in two years, deepening poverty and leaving thousands without resources.",https://www.aljazeera.com/xml/rss/all.xml,https://www.aljazeera.com/news/2026/1/4/poverty-unemployment-skyrocket-in-the-gaza-strip-after-israels-war?traffic_source=rss,0.0
2eaa9290a06113db22cc44920575b8e1,MEDIO_ORIENTE,War & Conflict,"Israeli man arrested in Albania after trying to leave with undeclared €194,000 - report",,https://www.jpost.com/rss/rssfeedsheadlines.aspx,https://www.jpost.com/breaking-news/article-856864,0.0
fdf3b6faa6d2582fec5833754a96d15d,MEDIO_ORIENTE,War & Conflict,Eight Georgians caught attempting to illegally enter Israel using stolen passports,,https://www.jpost.com/rss/rssfeedsheadlines.aspx,https://www.jpost.com/breaking-news/article-856782,0.0
20916e58aa38d376076b353facd65471,MEDIO_ORIENTE,War & Conflict,Agudat Israel will submit a bill to dissolve the Knesset,,https://www.jpost.com/rss/rssfeedsheadlines.aspx,https://www.jpost.com/breaking-news/article-856767,0.0
dd73483f00197f96e0c524edde623eff,MEDIO_ORIENTE,War & Conflict,"Police say they’re done with Qatargate probe, hand it over to state prosecutor","Netanyahu aide Jonatan Urich, who is suspected along with 2 Prime Minister's Office employees of doing PR for Qatari government during war, may be banned from PMO for 2 more months
The post Police say they’re done with Qatargate probe, hand it over to state prosecutor appeared first on The Times of Israel.",https://www.timesofisrael.com/feed/,https://www.timesofisrael.com/police-say-theyre-done-with-qatargate-probe-hand-it-over-to-state-prosecutor/,0.0
ef90ad68e20efebd6cde7ff0804d86ee,MEDIO_ORIENTE,War & Conflict,Daily Briefing Jan. 4: Day 821 – Will Spain’s Israel boycott set precedent for other countries?,"Diaspora Affairs reporter Zev Stub discusses Spanish embargo and Israeli immigration stats; reporter Diana Bletter reviews life in Kiryat Shmona and scientific research highlights
The post Daily Briefing Jan. 4: Day 821 &#8211; Will Spain&#8217;s Israel boycott set precedent for other countries? appeared first on The Times of Israel.",https://www.timesofisrael.com/feed/,https://www.timesofisrael.com/daily-briefing-jan-4-day-821-will-spains-israel-boycott-set-precedent-for-other-countries/,0.0
51f062537331b54d728f5f0fcbad1a00,MEDIO_ORIENTE,War & Conflict,"British, French warplanes strike suspected ISIS weapons stockpile in Syria","Overnight strike on underground facility near Palmyra was meant to prevent any resurgence of Islamist group and posed no risk to civilians, say allies
The post British, French warplanes strike suspected ISIS weapons stockpile in Syria appeared first on The Times of Israel.",https://www.timesofisrael.com/feed/,https://www.timesofisrael.com/british-french-warplanes-strike-suspected-isis-weapons-stockpile-in-syria/,0.0
2ddf1f6d2862e3bbf15971c08f888bb0,MEDIO_ORIENTE,War & Conflict,Palestinian jailed for life for stabbing Holocaust survivor to death in terror attack,"Ibrahim Shalhoub from West Bank, an ex-Shin Bet informant, also ordered to pay damages for murdering 83-year-old Holocaust survivor Ludmila Lipovsky in Herzliya in December 2024
The post Palestinian jailed for life for stabbing Holocaust survivor to death in terror attack appeared first on The Times of Israel.",https://www.timesofisrael.com/feed/,https://www.timesofisrael.com/palestinian-jailed-for-life-for-stabbing-holocaust-survivor-to-death-in-terror-attack/,0.0
3558c86d720b039bdfed511b5947169f,MEDIO_ORIENTE,War & Conflict,Man shot dead by police during raid in Bedouin town; officer under house arrest,"Family says man was killed on doorstep during overnight operation by masked officers in army garb, denies police claim that he posed a threat; Ben Gvir praises forces responsible
The post Man shot dead by police during raid in Bedouin town; officer under house arrest appeared first on The Times of Israel.",https://www.timesofisrael.com/feed/,https://www.timesofisrael.com/man-shot-dead-by-police-in-bedouin-town-during-raid-ben-gvir-praises-forces/,0.0
c097f31b2c2c0c24a3fd1213e0ab0bb8,MEDIO_ORIENTE,War & Conflict,"Netanyahu, allies using armies of bots to influence social media discourse – report","Accounts run from foreign countries said to like and share posts by PM, other politicians within seconds, even though videos they're sharing take minutes to actually watch
The post Netanyahu, allies using armies of bots to influence social media discourse &#8211; report appeared first on The Times of Israel.",https://www.timesofisrael.com/feed/,https://www.timesofisrael.com/netanyahu-allies-using-armies-of-bots-to-influence-social-media-discourse-report/,0.0
0578a8689dbb3393aa2cc4aa56bdbd8d,MEDIO_ORIENTE,War & Conflict,Israel is waging a reproductive genocide against Palestinian mothers in Gaza,"Israel is waging a reproductive genocide against Palestinian mothers in Gaza

    
    

          
      
      
        Submitted by 
Amira Nimerawi
 on 
Wed, 12/24/2025 - 10:27

        
      
    
      
    
                The systematic destruction of Gaza's maternity care has led to miscarriages, neonatal deaths and denied births, an issue largely absent from global gender-based violence campaigns
                      
                  
                  

  


                  A Pal",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/opinion/israel-waging-reproductive-genocide-against-palestinian-mothers-gaza,0.0
eee6c96342f8c025d7ab32ede4fa9ad5,MEDIO_ORIENTE,War & Conflict,Iran protests: What is driving the unrest?,"Iran protests: What is driving the unrest? 

    
    

          
      
      
        Submitted by 
MEE correspondent
 on 
Sat, 01/03/2026 - 13:52

        
      
    
      
    
                Middle East Eye breaks down how economic hardships sparked biggest nationwide protests since 2022 
                      
                  
                  

  


                  Protesters attack a government building in Fasa, southern Iran, in a screengrab taken from user-generated content po",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/news/iran-protests-what-driving-unrest,0.0
092e123bfb048eb57189352cba855dc1,MEDIO_ORIENTE,War & Conflict,"In Gaza, my family once lived by the land. Now survival is all that remains","In Gaza, my family once lived by the land. Now survival is all that remains

    
    

          
      
      
        Submitted by 
Amr Aborouk
 on 
Mon, 12/29/2025 - 14:40

        
      
    
      
    
                I grew up on my family's farm east of Khan Younis. After repeated displacement and starvation, our home was destroyed and our land stolen - along with the space to be human
                      
                  
                  

  


                  Amr Aborouk is p",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/opinion/gaza-my-family-once-lived-land-now-survival-all-remains,0.0
3d7c905f6cf62d734d6ab217e5dd4af5,MEDIO_ORIENTE,War & Conflict,Israel asked Qatar to increase amount of funds it gave to Hamas month before October 7,"Israel asked Qatar to increase amount of funds it gave to Hamas month before October 7

    
    

        
    
                Israel asked Qatar to increase the amount of funds it gave to Hamas around a month before the October 7 attacks,&nbsp;Yedioth Ahronoth reported early on Friday.

The request was conveyed to Qatar's envoy to Gaza on behalf of the government by the former head of the Shin Bet security service's Southern District, and other officials.

The meeting took place at Jerusalem ",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/live-blog/live-blog-update/israel-asked-qatar-increase-amount-funds-it-gave-hamas-month-october-7,0.0
b1a1e6216a4918e555d154816aad59cd,MEDIO_ORIENTE,War & Conflict,"West Bank: Israeli settlers raid village, resulting in 15 Palestinians being evacuated for medical treatment","West Bank: Israeli settlers raid village, resulting in 15 Palestinians being evacuated for medical treatment

    
    

        
    
                Israeli settlers injured a Palestinian man after they raided the village of Khirbet Ibziq&nbsp;in the northern West Bank, Palestinian media outlets reported.

Residents tried to push the settlers out. However, the Israeli military arrived in the village and used tear gas on the Palestinian residents.

At least 15 of the Palestinians needed to be e",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/live-blog/live-blog-update/west-bank-israeli-settlers-raid-village-resulting-15-palestinians-being,0.0
6180f2f6f8d2ab6f62edb6f2ebc48379,MEDIO_ORIENTE,War & Conflict,"West Bank: Israeli army raids town near Hebron and opens fires on residents, injuring one","West Bank: Israeli army raids town near Hebron and opens fires on residents, injuring one

    
    

        
    
                The Israeli army raided a town near Hebron, opened fire on residents, and wounded a Palestinian young man on Friday, Wafa news agency reported.

The young man was chased by Israeli soldiers and sustained cuts and bruises during the raid on the town of&nbsp; Idhna.&nbsp;

It is the latest on a string of near-daily raids on Palestinian villages, towns, and cities acro",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/live-blog/live-blog-update/west-bank-israeli-army-raids-village-near-hebron-and-opens-fires,0.0
74863d4ceecd05d5dee7f18ea4545ed2,MEDIO_ORIENTE,War & Conflict,Israeli soldiers wound four civilians in attack on town in Gaza Strip,"Israeli soldiers wound four civilians in attack on town in Gaza Strip

    
    

        
    
                Israeli soldiers shelled a town in the Gaza Strip on Friday and critically wounded four civilians.

The attack happened in&nbsp;Beit Lahiya, in the north of the Gaza Strip.

Israeli forces have killed 417 people since the OCtober 10 ceasefire came into effect.",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/live-blog/live-blog-update/israeli-soldiers-wound-four-civilians-attack-town-gaza-strip,0.0
ae8aa5836c7a65327f9be77cf2228631,MEDIO_ORIENTE,War & Conflict,Israeli soldiers kill Palestinian who crossed into part of Gaza controlled by Israelis,"Israeli soldiers kill Palestinian who crossed into part of Gaza controlled by Israelis

    
    

        
    
                Israeli soldiers on Friday&nbsp;killed a Palestinian who crossed the 'Yellow Line' in southern Gaza, which demarcates more than 50 percent of the Gaza Strip that the Israel currently controls.&nbsp;

In a statement, the military said the ""terrorist...approached the troops, posing an immediate threat to them"" - something they have said about all Palestinians they have k",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/live-blog/live-blog-update/israeli-soldiers-kill-another-palestinian-who-crossed-yellow-line,0.0
07e2eeb76a2c78ca3893002959261943,MEDIO_ORIENTE,War & Conflict,Yemen presidency says Saudi-backed forces retake key province,"Saudi-backed troops on Saturday retook the resource-rich Yemeni province of Hadramawt, Yemen's presidency said, after confrontations between forces backed by Riyadh and Abu Dhabi deepened a rift between the two Gulf allies.The Saudis and Emiratis have long supported rival factions in Yemen's fractious government, and a December offensive by the UAE-backed secessionist Southern Transitional Council (STC) to capture Hadramawt had angered Riyadh and left the oil-rich regional powers on a collision ",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/yemen-presidency-says-saudi-backed-forces-retake-key-province,0.0
23acfa40c32e1945308d7dfc7b5dedb5,MEDIO_ORIENTE,War & Conflict,"Iran's Khamenei says protesters' economic demands fair, warns 'rioters'","Supreme leader Ayatollah Ali Khamenei on Saturday acknowledged the economic demands of protesters in Iran, where demonstrations have spread to more than two dozen cities, even as he warned there would be no quarter for ""rioters"".The protests began on Sunday as an expression of discontent over high prices and economic stagnation, but have since expanded to include political demands.Iranian media have reported localised violence and vandalism in the west of the country in recent days.",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/irans-khamenei-says-protesters-economic-demands-fair-warns-rioters,0.0
8cc5e180d5fc9721314b7c0f28d17614,MEDIO_ORIENTE,War & Conflict,"Iran unrest: 4 scenarios as protests spread, regime weighs options","As casualties mount amid nearly a week of unrest in Iran, Donald Trump's threat to ""rescue"" demonstrators has sharpened tensions, forcing Tehran to confront escalating unrest at home alongside renewed fears of foreign intervention and regime change.",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/iran-unrest-4-scenarios-protests-spread-regime-weighs-options,0.0
997d4dc18bb2351ca5fc31cd08c8c6fb,ASIA_PACIFICO,War & Conflict,'No worries': Trump downplays Chinese military drills around Taiwan,The US President has downplayed the drills which follow a US announcement of an $11bn arms sale to Taiwan.,http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/cdxwxkeg9w6o?at_medium=RSS&at_campaign=rss,0.0
343c15dac646ef1d71f3353fb6c2ac6b,ASIA_PACIFICO,War & Conflict,War in Sudan: drone strikes cut power supply in oil-rich south,"The power supply was cut on Sunday following drone strikes in the Sudanese city of El-Obeid, the capital of North Kordofan state, the national electricity company said, as fighting raged in the oil-rich southern region.
For more than two years, Sudan has been gripped by a war between the army and the paramilitary Rapid Support Forces (RSF), with Kordofan the latest battleground after the RSF launched an offensive to seize the strategic region.
“El-Obeid power station ... was attacked by drones,.",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/world/africa/article/3338671/war-sudan-drone-strikes-cut-power-supply-oil-rich-south?utm_source=rss_feed,0.0
5e3a699df96178c7be49668a62d76a73,ASIA_PACIFICO,War & Conflict,India ‘spreads its bets’ to beat Trump’s 50% tariff as exports rise,"When India reached a free-trade agreement with New Zealand in a record time of nine months towards the end of last year, the speedy conclusion signalled New Delhi’s intention to diversify away from the United States – an approach that is only expected to gather pace.
Ever since US President Donald Trump imposed import tariffs of 50 per cent on India last year, among the highest levied by Washington, the South Asian nation has maintained a resolute approach to the punitive levies, even as it has.",https://www.scmp.com/rss/91/feed,https://www.scmp.com/week-asia/economics/article/3338559/india-spreads-its-bets-beat-trumps-50-tariff-exports-rise?utm_source=rss_feed,0.0
ca3bff33d9c4977eb6b76bec062708e4,ASIA_PACIFICO,War & Conflict,How Hong Kong can work with Hainan to ease entry to China’s market,"Previously, I put forward the argument that Hong Kong’s relevance in China’s opening up lies less in guarding its gateway role and more in developing new forms of partnership. Since then, Hainan has set up distinct island-wide customs operations from December 18.
This is a turning point – one that invites Hong Kong to think not only about how to cooperate, but how to co-design the next phase of China’s engagement with the world.
Hainan’s transformation is ambitious. Around 6,600 types of goods..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/opinion/hong-kong-opinion/article/3338196/how-hong-kong-can-work-hainan-ease-entry-chinas-market?utm_source=rss_feed,0.0
46d9c844c05dea711432a1d48f37ade3,ASIA_PACIFICO,War & Conflict,"China urges US to immediately release Maduro, ‘stop subverting Venezuelan regime’","China has expressed “serious concern” over the US capture and forcible removal of the Venezuelan leader, calling on Washington to ensure the personal safety of Nicolas Maduro and his wife and “release them immediately”.
The United States launched military attacks on Venezuela on Saturday, capturing President Maduro and his wife, Cilia Flores. They were detained in New York after being flown out of Caracas.
Hours after the operation, President Donald Trump said the US would run Venezuela until...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/diplomacy/article/3338661/china-calls-maduros-immediate-release-accuses-us-breaching-international-law?utm_source=rss_feed,0.0
c4e7d71c20e084ecb9606d17ec1316a7,ASIA_PACIFICO,War & Conflict,How uneven borders fuel Myanmar’s vast and resilient scam economy,"Southeast Asia has become “ground zero” for the global online scamming industry, according to the UN, costing victims billions of US dollars each year. Scam operations are run by Chinese crime syndicates from fortified compounds in countries like Myanmar, which has been embroiled in a nationwide armed conflict since 2021.
The size of the scam industry has led to sustained security crackdowns in recent years. This has included a number of joint operations involving police forces from multiple...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/week-asia/opinion/article/3338564/how-uneven-borders-fuel-myanmars-vast-and-resilient-scam-economy?utm_source=rss_feed,0.0
e01d8c8cb83a27ad431e38589cf0e3ac,ASIA_PACIFICO,War & Conflict,New KMT chair hopes to take peace message to Beijing while on Taiwan political tightrope,"A plan by the chairwoman of Taiwan’s main opposition party to visit Beijing this year, hoping to meet President Xi Jinping, has fuelled hopes of better dialogue amid soaring cross-strait tensions.
But while supporters have hailed Cheng Li-wun’s planned trip as a chance to ease frictions across the Taiwan Strait, critics warn that it risks signalling alignment with Beijing as it increases military pressure on the island.
Cheng, who was elected chairwoman of the Kuomintang (KMT) in October, has...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/politics/article/3338624/new-kmt-chair-hopes-take-peace-message-beijing-while-taiwan-political-tightrope?utm_source=rss_feed,0.0
